order_id,product_id,product_name,category,price,quantity,total_amount,city,province,order_date,customer_id
ORD00260,P013,Face Cream,Beauty,34.99,4,139.96,Rawalpindi,Punjab,2023-06-26,CUST5797
ORD00261,P011,Sofa,Furniture,599.99,2,1199.98,Quetta,Balochistan,2023-04-01,CUST9268
ORD00262,P008,Blender,Appliances,49.99,4,199.96,Lahore,Punjab,2023-05-16,CUST9804
ORD00263,P002,Smartphone,Electronics,699.99,1,699.99,Quetta,Balochistan,2023-12-25,CUST6495
ORD00264,P007,Coffee Maker,Appliances,79.99,5,399.95,Peshawar,KPK,2023-03-12,CUST6170
ORD00265,P008,Blender,Appliances,49.99,2,99.98,Quetta,Balochistan,2023-09-12,CUST2292
ORD00266,P001,Laptop,Electronics,899.99,3,2699.97,Islamabad,Federal,2023-10-26,CUST5913
ORD00267,P009,Novel Book,Books,14.99,4,59.96,Karachi,Sindh,2023-08-30,CUST6927
ORD00268,P015,Yoga Mat,Sports,39.99,5,199.95,Lahore,Punjab,2023-05-26,CUST1146
ORD00269,P009,Novel Book,Books,14.99,5,74.95,Peshawar,KPK,2023-11-14,CUST6836
ORD00270,P006,Jeans,Clothing,59.99,1,59.99,Karachi,Sindh,2023-04-15,CUST5384
ORD00271,P009,Novel Book,Books,14.99,2,29.98,Karachi,Sindh,2023-04-03,CUST1644
ORD00272,P012,Office Chair,Furniture,249.99,1,249.99,Faisalabad,Punjab,2023-12-17,CUST4300
ORD00273,P002,Smartphone,Electronics,699.99,5,3499.95,Lahore,Punjab,2023-06-07,CUST9019
ORD00274,P009,Novel Book,Books,14.99,5,74.95,Karachi,Sindh,2023-01-06,CUST6641
ORD00275,P011,Sofa,Furniture,599.99,3,1799.97,Faisalabad,Punjab,2023-03-03,CUST4854
ORD00276,P009,Novel Book,Books,14.99,4,59.96,Lahore,Punjab,2023-04-25,CUST3671
ORD00277,P010,Textbook,Books,79.99,4,319.96,Karachi,Sindh,2023-07-13,CUST5965
ORD00278,P008,Blender,Appliances,49.99,1,49.99,Faisalabad,Punjab,2023-06-09,CUST2367
ORD00279,P010,Textbook,Books,79.99,3,239.97,Lahore,Punjab,2023-02-07,CUST8847
ORD00280,P006,Jeans,Clothing,59.99,2,119.98,Faisalabad,Punjab,2023-11-06,CUST9842
ORD00281,P013,Face Cream,Beauty,34.99,4,139.96,Karachi,Sindh,2023-07-13,CUST5348
ORD00282,P002,Smartphone,Electronics,699.99,4,2799.96,Multan,Punjab,2023-01-24,CUST5825
ORD00283,P013,Face Cream,Beauty,34.99,2,69.98,Islamabad,Federal,2023-03-22,CUST5226
ORD00284,P010,Textbook,Books,79.99,5,399.95,Quetta,Balochistan,2023-01-20,CUST1526
ORD00285,P013,Face Cream,Beauty,34.99,3,104.97,Rawalpindi,Punjab,2023-09-09,CUST8672
ORD00286,P004,Running Shoes,Footwear,89.99,3,269.97,Peshawar,KPK,2023-03-29,CUST3557
ORD00287,P007,Coffee Maker,Appliances,79.99,2,159.98,Multan,Punjab,2023-10-24,CUST3842
ORD00288,P006,Jeans,Clothing,59.99,2,119.98,Faisalabad,Punjab,2023-08-18,CUST6774
ORD00289,P003,Headphones,Electronics,149.99,1,149.99,Karachi,Sindh,2023-09-23,CUST8624
ORD00290,P005,T-Shirt,Clothing,29.99,4,119.96,Karachi,Sindh,2023-07-07,CUST3484
ORD00291,P002,Smartphone,Electronics,699.99,2,1399.98,Peshawar,KPK,2023-02-20,CUST9937
ORD00292,P005,T-Shirt,Clothing,29.99,4,119.96,Islamabad,Federal,2023-02-14,CUST4581
ORD00293,P011,Sofa,Furniture,599.99,2,1199.98,Lahore,Punjab,2023-05-27,CUST2329
ORD00294,P010,Textbook,Books,79.99,2,159.98,Multan,Punjab,2023-08-22,CUST9111
ORD00295,P013,Face Cream,Beauty,34.99,2,69.98,Lahore,Punjab,2023-10-22,CUST2360
ORD00296,P002,Smartphone,Electronics,699.99,1,699.99,Peshawar,KPK,2023-07-12,CUST2500
ORD00297,P011,Sofa,Furniture,599.99,2,1199.98,Multan,Punjab,2023-08-26,CUST8817
ORD00298,P003,Headphones,Electronics,149.99,3,449.97,Karachi,Sindh,2023-02-15,CUST7427
ORD00299,P008,Blender,Appliances,49.99,4,199.96,Rawalpindi,Punjab,2023-09-20,CUST2393
ORD00300,P015,Yoga Mat,Sports,39.99,3,119.97,Karachi,Sindh,2023-09-30,CUST4265
ORD00301,P002,Smartphone,Electronics,699.99,4,2799.96,Lahore,Punjab,2023-01-19,CUST6501
ORD00302,P004,Running Shoes,Footwear,89.99,5,449.95,Rawalpindi,Punjab,2023-10-22,CUST7532
ORD00303,P013,Face Cream,Beauty,34.99,2,69.98,Islamabad,Federal,2023-12-16,CUST6620
ORD00304,P005,T-Shirt,Clothing,29.99,3,89.97,Rawalpindi,Punjab,2023-09-01,CUST5500
ORD00305,P011,Sofa,Furniture,599.99,3,1799.97,Rawalpindi,Punjab,2023-10-26,CUST3543
ORD00306,P013,Face Cream,Beauty,34.99,2,69.98,Peshawar,KPK,2023-06-19,CUST4849
ORD00307,P004,Running Shoes,Footwear,89.99,1,89.99,Multan,Punjab,2023-05-31,CUST8833
ORD00308,P007,Coffee Maker,Appliances,79.99,1,79.99,Islamabad,Federal,2023-08-02,CUST1815
ORD00309,P011,Sofa,Furniture,599.99,4,2399.96,Peshawar,KPK,2023-12-11,CUST5107
ORD00310,P011,Sofa,Furniture,599.99,2,1199.98,Lahore,Punjab,2023-05-26,CUST5152
ORD00311,P005,T-Shirt,Clothing,29.99,3,89.97,Peshawar,KPK,2023-05-27,CUST9392
ORD00312,P012,Office Chair,Furniture,249.99,2,499.98,Quetta,Balochistan,2023-02-10,CUST7011
ORD00313,P002,Smartphone,Electronics,699.99,5,3499.95,Lahore,Punjab,2023-05-30,CUST7521
ORD00314,P007,Coffee Maker,Appliances,79.99,4,319.96,Faisalabad,Punjab,2023-12-19,CUST6551
ORD00315,P005,T-Shirt,Clothing,29.99,1,29.99,Peshawar,KPK,2023-02-18,CUST5503
ORD00316,P010,Textbook,Books,79.99,2,159.98,Faisalabad,Punjab,2023-05-30,CUST8504
ORD00317,P005,T-Shirt,Clothing,29.99,4,119.96,Faisalabad,Punjab,2023-02-09,CUST6622
ORD00318,P003,Headphones,Electronics,149.99,4,599.96,Multan,Punjab,2023-01-17,CUST4101
ORD00319,P007,Coffee Maker,Appliances,79.99,2,159.98,Islamabad,Federal,2023-09-09,CUST3057
ORD00320,P006,Jeans,Clothing,59.99,4,239.96,Quetta,Balochistan,2023-01-15,CUST7628
ORD00321,P015,Yoga Mat,Sports,39.99,2,79.98,Islamabad,Federal,2023-09-25,CUST7869
ORD00322,P007,Coffee Maker,Appliances,79.99,2,159.98,Peshawar,KPK,2023-09-02,CUST9481
ORD00323,P012,Office Chair,Furniture,249.99,3,749.97,Islamabad,Federal,2023-10-15,CUST4246
ORD00324,P012,Office Chair,Furniture,249.99,2,499.98,Peshawar,KPK,2023-01-28,CUST1176
ORD00325,P003,Headphones,Electronics,149.99,5,749.95,Rawalpindi,Punjab,2023-04-08,CUST5857
ORD00326,P006,Jeans,Clothing,59.99,1,59.99,Islamabad,Federal,2023-06-07,CUST7284
ORD00327,P008,Blender,Appliances,49.99,4,199.96,Rawalpindi,Punjab,2023-06-26,CUST2686
ORD00328,P006,Jeans,Clothing,59.99,2,119.98,Faisalabad,Punjab,2023-05-13,CUST3685
ORD00329,P012,Office Chair,Furniture,249.99,3,749.97,Multan,Punjab,2023-11-09,CUST5908
ORD00330,P002,Smartphone,Electronics,699.99,4,2799.96,Karachi,Sindh,2023-06-21,CUST2087
ORD00331,P003,Headphones,Electronics,149.99,5,749.95,Rawalpindi,Punjab,2023-05-14,CUST4486
ORD00332,P001,Laptop,Electronics,899.99,1,899.99,Quetta,Balochistan,2023-05-19,CUST7512
ORD00333,P006,Jeans,Clothing,59.99,2,119.98,Islamabad,Federal,2023-07-11,CUST4209
ORD00334,P001,Laptop,Electronics,899.99,3,2699.97,Faisalabad,Punjab,2023-08-05,CUST7986
ORD00335,P011,Sofa,Furniture,599.99,3,1799.97,Rawalpindi,Punjab,2023-08-23,CUST6344
ORD00336,P014,Shampoo,Beauty,12.99,2,25.98,Lahore,Punjab,2023-10-05,CUST2971
ORD00337,P007,Coffee Maker,Appliances,79.99,1,79.99,Lahore,Punjab,2023-03-18,CUST5693
ORD00338,P007,Coffee Maker,Appliances,79.99,5,399.95,Rawalpindi,Punjab,2023-04-20,CUST1432
ORD00339,P002,Smartphone,Electronics,699.99,1,699.99,Peshawar,KPK,2023-06-19,CUST6741
ORD00340,P007,Coffee Maker,Appliances,79.99,3,239.97,Quetta,Balochistan,2023-10-11,CUST1069
ORD00341,P014,Shampoo,Beauty,12.99,1,12.99,Faisalabad,Punjab,2023-12-30,CUST5613
ORD00342,P008,Blender,Appliances,49.99,4,199.96,Lahore,Punjab,2023-02-20,CUST1117
ORD00343,P004,Running Shoes,Footwear,89.99,5,449.95,Karachi,Sindh,2023-04-22,CUST4025
ORD00344,P002,Smartphone,Electronics,699.99,5,3499.95,Islamabad,Federal,2023-03-07,CUST8330
ORD00345,P004,Running Shoes,Footwear,89.99,5,449.95,Rawalpindi,Punjab,2023-05-12,CUST1788
ORD00346,P007,Coffee Maker,Appliances,79.99,3,239.97,Faisalabad,Punjab,2023-12-03,CUST2356
ORD00347,P014,Shampoo,Beauty,12.99,5,64.95,Islamabad,Federal,2023-10-09,CUST9100
ORD00348,P008,Blender,Appliances,49.99,4,199.96,Multan,Punjab,2023-03-11,CUST9528
ORD00349,P012,Office Chair,Furniture,249.99,1,249.99,Karachi,Sindh,2023-11-14,CUST5228
ORD00350,P014,Shampoo,Beauty,12.99,4,51.96,Faisalabad,Punjab,2023-12-04,CUST2193
ORD00351,P009,Novel Book,Books,14.99,3,44.97,Quetta,Balochistan,2023-08-12,CUST7962
ORD00352,P001,Laptop,Electronics,899.99,2,1799.98,Karachi,Sindh,2023-08-28,CUST8569
ORD00353,P013,Face Cream,Beauty,34.99,5,174.95,Peshawar,KPK,2023-08-23,CUST4323
ORD00354,P015,Yoga Mat,Sports,39.99,1,39.99,Lahore,Punjab,2023-01-14,CUST5515
ORD00355,P004,Running Shoes,Footwear,89.99,1,89.99,Rawalpindi,Punjab,2023-04-12,CUST1113
ORD00356,P015,Yoga Mat,Sports,39.99,4,159.96,Rawalpindi,Punjab,2023-10-17,CUST3408
ORD00357,P003,Headphones,Electronics,149.99,3,449.97,Karachi,Sindh,2023-10-11,CUST8404
ORD00358,P006,Jeans,Clothing,59.99,5,299.95,Quetta,Balochistan,2023-02-12,CUST5746
ORD00359,P012,Office Chair,Furniture,249.99,5,1249.95,Multan,Punjab,2023-09-19,CUST4250
ORD00360,P005,T-Shirt,Clothing,29.99,3,89.97,Peshawar,KPK,2023-08-24,CUST3070
ORD00361,P014,Shampoo,Beauty,12.99,1,12.99,Lahore,Punjab,2023-12-25,CUST4180
ORD00362,P002,Smartphone,Electronics,699.99,2,1399.98,Faisalabad,Punjab,2023-02-27,CUST6091
ORD00363,P012,Office Chair,Furniture,249.99,1,249.99,Quetta,Balochistan,2023-03-13,CUST2240
ORD00364,P001,Laptop,Electronics,899.99,1,899.99,Rawalpindi,Punjab,2023-11-12,CUST8618
ORD00365,P004,Running Shoes,Footwear,89.99,2,179.98,Islamabad,Federal,2023-05-29,CUST3681
ORD00366,P006,Jeans,Clothing,59.99,5,299.95,Rawalpindi,Punjab,2023-09-16,CUST3231
ORD00367,P005,T-Shirt,Clothing,29.99,4,119.96,Lahore,Punjab,2023-03-03,CUST9957
ORD00368,P006,Jeans,Clothing,59.99,2,119.98,Quetta,Balochistan,2023-03-22,CUST2131
ORD00369,P004,Running Shoes,Footwear,89.99,5,449.95,Quetta,Balochistan,2023-02-08,CUST5913
ORD00370,P006,Jeans,Clothing,59.99,2,119.98,Multan,Punjab,2023-02-05,CUST1288
ORD00371,P013,Face Cream,Beauty,34.99,4,139.96,Quetta,Balochistan,2023-06-10,CUST1860
ORD00372,P008,Blender,Appliances,49.99,3,149.97,Multan,Punjab,2023-11-15,CUST4911
ORD00373,P013,Face Cream,Beauty,34.99,4,139.96,Lahore,Punjab,2023-02-08,CUST6384
ORD00374,P012,Office Chair,Furniture,249.99,3,749.97,Lahore,Punjab,2023-05-21,CUST3402
ORD00375,P008,Blender,Appliances,49.99,2,99.98,Faisalabad,Punjab,2023-03-08,CUST8395
ORD00376,P013,Face Cream,Beauty,34.99,3,104.97,Rawalpindi,Punjab,2023-11-15,CUST9276
ORD00377,P005,T-Shirt,Clothing,29.99,3,89.97,Karachi,Sindh,2023-09-16,CUST4080
ORD00378,P004,Running Shoes,Footwear,89.99,5,449.95,Quetta,Balochistan,2023-09-13,CUST3193
ORD00379,P008,Blender,Appliances,49.99,1,49.99,Islamabad,Federal,2023-05-20,CUST3832
ORD00380,P003,Headphones,Electronics,149.99,5,749.95,Rawalpindi,Punjab,2023-10-17,CUST8911
ORD00381,P012,Office Chair,Furniture,249.99,1,249.99,Faisalabad,Punjab,2023-04-20,CUST9819
ORD00382,P004,Running Shoes,Footwear,89.99,2,179.98,Multan,Punjab,2023-09-27,CUST5194
ORD00383,P005,T-Shirt,Clothing,29.99,3,89.97,Lahore,Punjab,2023-09-10,CUST8455
ORD00384,P008,Blender,Appliances,49.99,1,49.99,Karachi,Sindh,2023-12-12,CUST7810
ORD00385,P012,Office Chair,Furniture,249.99,2,499.98,Karachi,Sindh,2023-04-21,CUST7352
ORD00386,P015,Yoga Mat,Sports,39.99,4,159.96,Peshawar,KPK,2023-11-06,CUST5671
ORD00387,P014,Shampoo,Beauty,12.99,3,38.97,Lahore,Punjab,2023-02-06,CUST7285
ORD00388,P003,Headphones,Electronics,149.99,5,749.95,Lahore,Punjab,2023-07-28,CUST4861
ORD00389,P015,Yoga Mat,Sports,39.99,5,199.95,Multan,Punjab,2023-07-13,CUST7871
ORD00390,P011,Sofa,Furniture,599.99,2,1199.98,Islamabad,Federal,2023-04-29,CUST1930
ORD00391,P012,Office Chair,Furniture,249.99,2,499.98,Karachi,Sindh,2023-09-25,CUST7528
ORD00392,P006,Jeans,Clothing,59.99,5,299.95,Peshawar,KPK,2023-01-12,CUST1306
ORD00393,P005,T-Shirt,Clothing,29.99,4,119.96,Rawalpindi,Punjab,2023-03-16,CUST4866
ORD00394,P006,Jeans,Clothing,59.99,1,59.99,Rawalpindi,Punjab,2023-01-26,CUST1589
ORD00395,P013,Face Cream,Beauty,34.99,2,69.98,Faisalabad,Punjab,2023-10-07,CUST7960
ORD00396,P006,Jeans,Clothing,59.99,1,59.99,Karachi,Sindh,2023-05-06,CUST9767
ORD00397,P007,Coffee Maker,Appliances,79.99,4,319.96,Rawalpindi,Punjab,2023-03-26,CUST1010
ORD00398,P008,Blender,Appliances,49.99,5,249.95,Karachi,Sindh,2023-02-07,CUST2308
ORD00399,P015,Yoga Mat,Sports,39.99,3,119.97,Peshawar,KPK,2023-07-19,CUST1670
ORD00400,P003,Headphones,Electronics,149.99,4,599.96,Quetta,Balochistan,2023-11-27,CUST4616
ORD00401,P008,Blender,Appliances,49.99,2,99.98,Karachi,Sindh,2023-09-02,CUST3761
ORD00402,P011,Sofa,Furniture,599.99,1,599.99,Karachi,Sindh,2023-07-18,CUST8639
ORD00403,P015,Yoga Mat,Sports,39.99,1,39.99,Karachi,Sindh,2023-07-30,CUST2528
ORD00404,P006,Jeans,Clothing,59.99,2,119.98,Multan,Punjab,2023-01-05,CUST2414
ORD00405,P007,Coffee Maker,Appliances,79.99,4,319.96,Multan,Punjab,2023-01-27,CUST5169
ORD00406,P004,Running Shoes,Footwear,89.99,4,359.96,Quetta,Balochistan,2023-12-19,CUST1386
ORD00407,P007,Coffee Maker,Appliances,79.99,5,399.95,Peshawar,KPK,2023-11-29,CUST4114
ORD00408,P002,Smartphone,Electronics,699.99,3,2099.97,Rawalpindi,Punjab,2023-09-14,CUST4565
ORD00409,P015,Yoga Mat,Sports,39.99,4,159.96,Islamabad,Federal,2023-07-26,CUST2506
ORD00410,P004,Running Shoes,Footwear,89.99,3,269.97,Multan,Punjab,2023-10-09,CUST6937
ORD00411,P006,Jeans,Clothing,59.99,1,59.99,Islamabad,Federal,2023-12-31,CUST9912
ORD00412,P011,Sofa,Furniture,599.99,4,2399.96,Karachi,Sindh,2023-11-06,CUST2272
ORD00413,P013,Face Cream,Beauty,34.99,5,174.95,Islamabad,Federal,2023-04-30,CUST6245
ORD00414,P007,Coffee Maker,Appliances,79.99,5,399.95,Faisalabad,Punjab,2023-11-27,CUST5415
ORD00415,P004,Running Shoes,Footwear,89.99,4,359.96,Lahore,Punjab,2023-06-08,CUST1034
ORD00416,P001,Laptop,Electronics,899.99,3,2699.97,Faisalabad,Punjab,2023-09-09,CUST3899
ORD00417,P013,Face Cream,Beauty,34.99,4,139.96,Lahore,Punjab,2023-03-26,CUST4632
ORD00418,P011,Sofa,Furniture,599.99,5,2999.95,Lahore,Punjab,2023-06-15,CUST1535
ORD00419,P013,Face Cream,Beauty,34.99,4,139.96,Islamabad,Federal,2023-09-12,CUST1869
ORD00420,P013,Face Cream,Beauty,34.99,3,104.97,Multan,Punjab,2023-04-29,CUST2693
ORD00421,P014,Shampoo,Beauty,12.99,4,51.96,Lahore,Punjab,2023-02-15,CUST6924
ORD00422,P014,Shampoo,Beauty,12.99,3,38.97,Quetta,Balochistan,2023-10-24,CUST8437
ORD00423,P003,Headphones,Electronics,149.99,5,749.95,Rawalpindi,Punjab,2023-01-05,CUST6381
ORD00424,P004,Running Shoes,Footwear,89.99,1,89.99,Multan,Punjab,2023-05-19,CUST5471
ORD00425,P014,Shampoo,Beauty,12.99,3,38.97,Karachi,Sindh,2023-07-26,CUST3432
ORD00426,P008,Blender,Appliances,49.99,3,149.97,Rawalpindi,Punjab,2023-08-15,CUST3060
ORD00427,P006,Jeans,Clothing,59.99,1,59.99,Karachi,Sindh,2023-03-14,CUST6169
ORD00428,P011,Sofa,Furniture,599.99,2,1199.98,Karachi,Sindh,2023-09-18,CUST9084
ORD00429,P004,Running Shoes,Footwear,89.99,5,449.95,Faisalabad,Punjab,2023-04-19,CUST2837
ORD00430,P002,Smartphone,Electronics,699.99,5,3499.95,Lahore,Punjab,2023-10-22,CUST3753
ORD00431,P010,Textbook,Books,79.99,1,79.99,Islamabad,Federal,2023-11-12,CUST7383
ORD00432,P012,Office Chair,Furniture,249.99,1,249.99,Karachi,Sindh,2023-01-11,CUST7468
ORD00433,P008,Blender,Appliances,49.99,5,249.95,Rawalpindi,Punjab,2023-03-11,CUST5703
ORD00434,P005,T-Shirt,Clothing,29.99,4,119.96,Multan,Punjab,2023-06-30,CUST3246
ORD00435,P004,Running Shoes,Footwear,89.99,4,359.96,Karachi,Sindh,2023-10-18,CUST1815
ORD00436,P011,Sofa,Furniture,599.99,4,2399.96,Karachi,Sindh,2023-05-10,CUST8885
ORD00437,P011,Sofa,Furniture,599.99,5,2999.95,Peshawar,KPK,2023-07-30,CUST9259
ORD00438,P003,Headphones,Electronics,149.99,5,749.95,Lahore,Punjab,2023-01-30,CUST6948
ORD00439,P014,Shampoo,Beauty,12.99,3,38.97,Islamabad,Federal,2023-12-12,CUST2175
ORD00440,P015,Yoga Mat,Sports,39.99,4,159.96,Peshawar,KPK,2023-07-30,CUST5799
ORD00441,P008,Blender,Appliances,49.99,5,249.95,Multan,Punjab,2023-01-11,CUST4910
ORD00442,P012,Office Chair,Furniture,249.99,4,999.96,Faisalabad,Punjab,2023-10-21,CUST3179
ORD00443,P002,Smartphone,Electronics,699.99,2,1399.98,Lahore,Punjab,2023-12-20,CUST2371
ORD00444,P007,Coffee Maker,Appliances,79.99,1,79.99,Peshawar,KPK,2023-07-24,CUST4025
ORD00445,P002,Smartphone,Electronics,699.99,3,2099.97,Multan,Punjab,2023-10-08,CUST4146
ORD00446,P003,Headphones,Electronics,149.99,1,149.99,Peshawar,KPK,2023-06-25,CUST2743
ORD00447,P005,T-Shirt,Clothing,29.99,5,149.95,Islamabad,Federal,2023-09-10,CUST4178
ORD00448,P003,Headphones,Electronics,149.99,1,149.99,Peshawar,KPK,2023-11-15,CUST3227
ORD00449,P010,Textbook,Books,79.99,1,79.99,Multan,Punjab,2023-11-17,CUST6649
ORD00450,P003,Headphones,Electronics,149.99,4,599.96,Islamabad,Federal,2023-11-11,CUST8866
ORD00451,P009,Novel Book,Books,14.99,2,29.98,Karachi,Sindh,2023-04-29,CUST4519
ORD00452,P001,Laptop,Electronics,899.99,2,1799.98,Rawalpindi,Punjab,2023-05-09,CUST1471
ORD00453,P004,Running Shoes,Footwear,89.99,1,89.99,Multan,Punjab,2023-05-07,CUST3041
ORD00454,P010,Textbook,Books,79.99,4,319.96,Peshawar,KPK,2023-08-02,CUST5128
ORD00455,P014,Shampoo,Beauty,12.99,4,51.96,Lahore,Punjab,2023-06-12,CUST7740
ORD00456,P006,Jeans,Clothing,59.99,2,119.98,Multan,Punjab,2023-08-30,CUST8070
ORD00457,P013,Face Cream,Beauty,34.99,5,174.95,Quetta,Balochistan,2023-01-08,CUST2561
ORD00458,P011,Sofa,Furniture,599.99,4,2399.96,Rawalpindi,Punjab,2023-05-25,CUST3696
ORD00459,P011,Sofa,Furniture,599.99,3,1799.97,Quetta,Balochistan,2023-05-15,CUST4457
ORD00460,P006,Jeans,Clothing,59.99,4,239.96,Faisalabad,Punjab,2023-10-30,CUST5700
ORD00461,P006,Jeans,Clothing,59.99,4,239.96,Rawalpindi,Punjab,2023-03-15,CUST1370
ORD00462,P004,Running Shoes,Footwear,89.99,5,449.95,Faisalabad,Punjab,2023-08-28,CUST8750
ORD00463,P014,Shampoo,Beauty,12.99,3,38.97,Islamabad,Federal,2023-07-30,CUST2914
ORD00464,P009,Novel Book,Books,14.99,5,74.95,Faisalabad,Punjab,2023-09-30,CUST3102
ORD00465,P003,Headphones,Electronics,149.99,5,749.95,Quetta,Balochistan,2023-08-30,CUST5940
ORD00466,P009,Novel Book,Books,14.99,5,74.95,Karachi,Sindh,2023-01-14,CUST8684
ORD00467,P011,Sofa,Furniture,599.99,5,2999.95,Quetta,Balochistan,2023-02-11,CUST4849
ORD00468,P008,Blender,Appliances,49.99,4,199.96,Lahore,Punjab,2023-09-22,CUST6102
ORD00469,P002,Smartphone,Electronics,699.99,1,699.99,Quetta,Balochistan,2023-01-21,CUST6627
ORD00470,P004,Running Shoes,Footwear,89.99,4,359.96,Karachi,Sindh,2023-10-13,CUST4499
ORD00471,P009,Novel Book,Books,14.99,2,29.98,Peshawar,KPK,2023-03-08,CUST7505
ORD00472,P003,Headphones,Electronics,149.99,2,299.98,Multan,Punjab,2023-03-15,CUST7055
ORD00473,P014,Shampoo,Beauty,12.99,1,12.99,Multan,Punjab,2023-05-03,CUST8902
ORD00474,P012,Office Chair,Furniture,249.99,2,499.98,Lahore,Punjab,2023-01-22,CUST2419
ORD00475,P014,Shampoo,Beauty,12.99,4,51.96,Lahore,Punjab,2023-04-05,CUST6993
ORD00476,P001,Laptop,Electronics,899.99,3,2699.97,Lahore,Punjab,2023-09-25,CUST4029
ORD00477,P011,Sofa,Furniture,599.99,1,599.99,Rawalpindi,Punjab,2023-06-14,CUST5472
ORD00478,P007,Coffee Maker,Appliances,79.99,2,159.98,Multan,Punjab,2023-08-01,CUST8940
ORD00479,P010,Textbook,Books,79.99,2,159.98,Quetta,Balochistan,2023-02-22,CUST4285
ORD00480,P010,Textbook,Books,79.99,4,319.96,Peshawar,KPK,2023-03-14,CUST7981
ORD00481,P014,Shampoo,Beauty,12.99,2,25.98,Karachi,Sindh,2023-08-23,CUST8908
ORD00482,P015,Yoga Mat,Sports,39.99,1,39.99,Karachi,Sindh,2023-02-11,CUST3369
ORD00483,P012,Office Chair,Furniture,249.99,4,999.96,Islamabad,Federal,2023-12-31,CUST3362
ORD00484,P006,Jeans,Clothing,59.99,5,299.95,Faisalabad,Punjab,2023-11-06,CUST4749
ORD00485,P011,Sofa,Furniture,599.99,3,1799.97,Multan,Punjab,2023-06-27,CUST6602
ORD00486,P011,Sofa,Furniture,599.99,3,1799.97,Rawalpindi,Punjab,2023-02-23,CUST8033
ORD00487,P002,Smartphone,Electronics,699.99,1,699.99,Rawalpindi,Punjab,2023-01-10,CUST7933
ORD00488,P012,Office Chair,Furniture,249.99,5,1249.95,Multan,Punjab,2023-05-20,CUST3362
ORD00489,P013,Face Cream,Beauty,34.99,4,139.96,Rawalpindi,Punjab,2023-03-29,CUST1438
ORD00490,P007,Coffee Maker,Appliances,79.99,3,239.97,Karachi,Sindh,2023-02-23,CUST3122
ORD00491,P010,Textbook,Books,79.99,5,399.95,Rawalpindi,Punjab,2023-02-16,CUST5429
ORD00492,P008,Blender,Appliances,49.99,2,99.98,Islamabad,Federal,2023-09-25,CUST1053
ORD00493,P011,Sofa,Furniture,599.99,4,2399.96,Faisalabad,Punjab,2023-02-22,CUST7671
ORD00494,P003,Headphones,Electronics,149.99,1,149.99,Faisalabad,Punjab,2023-01-10,CUST8388
ORD00495,P001,Laptop,Electronics,899.99,4,3599.96,Peshawar,KPK,2023-03-08,CUST3351
ORD00496,P015,Yoga Mat,Sports,39.99,4,159.96,Karachi,Sindh,2023-08-25,CUST9675
ORD00497,P008,Blender,Appliances,49.99,2,99.98,Faisalabad,Punjab,2023-09-07,CUST4217
ORD00498,P012,Office Chair,Furniture,249.99,3,749.97,Rawalpindi,Punjab,2023-06-13,CUST8346
ORD00499,P014,Shampoo,Beauty,12.99,3,38.97,Faisalabad,Punjab,2023-10-20,CUST8727
ORD00500,P002,Smartphone,Electronics,699.99,4,2799.96,Faisalabad,Punjab,2023-05-03,CUST5765
ORD00501,P005,T-Shirt,Clothing,29.99,2,59.98,Islamabad,Federal,2023-03-13,CUST5134
ORD00502,P013,Face Cream,Beauty,34.99,1,34.99,Quetta,Balochistan,2023-12-31,CUST1941
ORD00503,P014,Shampoo,Beauty,12.99,1,12.99,Islamabad,Federal,2023-08-14,CUST2660
ORD00504,P006,Jeans,Clothing,59.99,1,59.99,Quetta,Balochistan,2023-02-04,CUST8978
ORD00505,P015,Yoga Mat,Sports,39.99,5,199.95,Peshawar,KPK,2023-02-19,CUST2945
ORD00506,P012,Office Chair,Furniture,249.99,5,1249.95,Peshawar,KPK,2023-09-05,CUST1040
ORD00507,P008,Blender,Appliances,49.99,4,199.96,Islamabad,Federal,2023-04-01,CUST1240
ORD00508,P011,Sofa,Furniture,599.99,2,1199.98,Lahore,Punjab,2023-11-02,CUST5159
ORD00509,P010,Textbook,Books,79.99,5,399.95,Multan,Punjab,2023-11-13,CUST4267
ORD00510,P009,Novel Book,Books,14.99,4,59.96,Peshawar,KPK,2023-08-01,CUST7463
ORD00511,P005,T-Shirt,Clothing,29.99,5,149.95,Rawalpindi,Punjab,2023-10-05,CUST4235
ORD00512,P001,Laptop,Electronics,899.99,1,899.99,Lahore,Punjab,2023-11-02,CUST9454
ORD00513,P009,Novel Book,Books,14.99,1,14.99,Lahore,Punjab,2023-02-17,CUST7960
ORD00514,P012,Office Chair,Furniture,249.99,2,499.98,Quetta,Balochistan,2023-07-30,CUST1333
ORD00515,P014,Shampoo,Beauty,12.99,1,12.99,Rawalpindi,Punjab,2023-07-14,CUST9299
ORD00516,P004,Running Shoes,Footwear,89.99,4,359.96,Islamabad,Federal,2023-02-23,CUST6177
ORD00517,P010,Textbook,Books,79.99,2,159.98,Multan,Punjab,2023-02-13,CUST6060
ORD00518,P004,Running Shoes,Footwear,89.99,1,89.99,Multan,Punjab,2023-05-19,CUST3273
ORD00519,P010,Textbook,Books,79.99,3,239.97,Faisalabad,Punjab,2023-03-08,CUST3807
ORD00520,P010,Textbook,Books,79.99,1,79.99,Multan,Punjab,2023-03-11,CUST3490
